course_code,course,EX,A,B,C,D,P,F,session,category,Personal Interest,EX_percent,A_percent,B_percent,C_percent,D_percent,P_percent,F_percent,Mean Grade,cum_EX_A_%,cum_EX_A_B_%,"cum_EX,A,B,C_%"
CH21008,CHEMICAL ENGINEERING THERMODYNAMICS ,15,16,8,5,2,0,0,Spring 20,Chemical Engineering_related_roles,,32.608695652173914,34.78260869565217,17.391304347826086,10.869565217391305,4.3478260869565215,0.0,0.0,8.804347826086957,67.3913043478261,84.78260869565219,95.6521739130435
CH29006,FLUID FLOW LABORATORY AND DESIGN ,34,11,0,1,0,0,0,Spring 20,Chemical Engineering_related_roles,,73.91304347826086,23.91304347826087,0.0,2.1739130434782608,0.0,0.0,0.0,9.695652173913043,97.82608695652173,97.82608695652173,100.0
CH29008,FUEL LABORATORY ,4,31,11,0,0,0,0,Spring 20,Chemical Engineering_related_roles,,8.695652173913043,67.3913043478261,23.91304347826087,0.0,0.0,0.0,0.0,8.847826086956522,76.08695652173914,100.00000000000001,100.00000000000001
EV20001,ENVIRONMENTAL SCIENCE ,45,75,75,54,32,24,0,Spring 20,Other_related_roles,,14.754098360655737,24.59016393442623,24.59016393442623,17.704918032786885,10.491803278688524,7.868852459016394,0.0,7.524590163934426,39.34426229508197,63.9344262295082,81.63934426229508
CH31007,MECHANICAL OPERATIONS ,16,18,9,3,0,0,0,Autumn 20,Chemical Engineering_related_roles,,34.78260869565217,39.130434782608695,19.565217391304348,6.521739130434782,0.0,0.0,0.0,9.021739130434783,73.91304347826087,93.47826086956522,100.0
CH31009,REACTION ENGINEERING ,7,32,3,4,0,0,0,Autumn 20,Chemical Engineering_related_roles,,15.217391304347828,69.56521739130434,6.521739130434782,8.695652173913043,0.0,0.0,0.0,8.91304347826087,84.78260869565217,91.30434782608695,100.0
CH31011,INSTRUMENTATION & PROCESS CONTROL ,9,22,11,4,0,0,0,Autumn 20,Chemical Engineering_related_roles,,19.565217391304348,47.82608695652174,23.91304347826087,8.695652173913043,0.0,0.0,0.0,8.782608695652174,67.3913043478261,91.30434782608697,100.00000000000001
CH39015,MECHANICAL OPERATIONS & HEAT TRANSFER LABORATORY ,15,27,4,0,0,0,0,Autumn 20,Chemical Engineering_related_roles,,32.608695652173914,58.69565217391305,8.695652173913043,0.0,0.0,0.0,0.0,9.23913043478261,91.30434782608697,100.00000000000001,100.00000000000001
CH39023,PROCESS EQUIPMENT DESIGN-I ,20,22,3,1,0,0,0,Autumn 20,Chemical Engineering_related_roles,,43.47826086956522,47.82608695652174,6.521739130434782,2.1739130434782608,0.0,0.0,0.0,9.326086956521738,91.30434782608697,97.82608695652175,100.00000000000001
CS61061, ,7,11,1,0,0,0,0,Autumn 20,Computer Science_related_roles,,36.84210526315789,57.89473684210527,5.263157894736842,0.0,0.0,0.0,0.0,9.31578947368421,94.73684210526315,99.99999999999999,99.99999999999999
CH30012,TRANSPORT PHENOMENA ,4,4,9,21,7,1,0,Spring 21,Chemical Engineering_related_roles,,8.695652173913043,8.695652173913043,19.565217391304348,45.65217391304348,15.217391304347828,2.1739130434782608,0.0,7.326086956521739,17.391304347826086,36.95652173913044,82.6086956521739
CH30014,CHEMICAL PROCESS TECHNOLOGY ,3,24,13,6,0,0,0,Spring 21,Chemical Engineering_related_roles,,6.521739130434782,52.17391304347826,28.26086956521739,13.043478260869565,0.0,0.0,0.0,8.521739130434783,58.69565217391304,86.95652173913044,100.0
CH30016,COMPUTER AIDED PROCESS ENGINEERING ,5,10,18,11,2,0,0,Spring 21,Chemical Engineering_related_roles,,10.869565217391305,21.73913043478261,39.130434782608695,23.91304347826087,4.3478260869565215,0.0,0.0,8.108695652173912,32.608695652173914,71.73913043478261,95.65217391304348
CH31010,MASS TRANSFER II ,1,5,30,9,1,0,0,Spring 21,Chemical Engineering_related_roles,,2.1739130434782608,10.869565217391305,65.21739130434783,19.565217391304348,2.1739130434782608,0.0,0.0,7.913043478260869,13.043478260869566,78.26086956521739,97.82608695652173
CH39020,INSTRUMENTATION AND PROCESS CONTROL LABORATORY ,0,46,0,0,0,0,0,Spring 21,Chemical Engineering_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
CH39022,PROCESS EQUIPMENT DESIGN-II ,21,17,6,2,0,0,0,Spring 21,Chemical Engineering_related_roles,,45.65217391304348,36.95652173913043,13.043478260869565,4.3478260869565215,0.0,0.0,0.0,9.23913043478261,82.6086956521739,95.65217391304347,99.99999999999999
CS21003,ALGORITHMS - I ,27,35,54,18,4,0,0,Spring 21,Computer Science_related_roles,Computer Architecture and Operating Systems; ,19.565217391304348,25.36231884057971,39.130434782608695,13.043478260869565,2.898550724637681,0.0,0.0,8.456521739130435,44.92753623188406,84.05797101449275,97.10144927536231
CH49015,REACTION ENGINEERING LABORATORY ,8,29,4,5,0,0,0,Autumn 21,Chemical Engineering_related_roles,,17.391304347826086,63.04347826086957,8.695652173913043,10.869565217391305,0.0,0.0,0.0,8.869565217391305,80.43478260869566,89.1304347826087,100.0
CH49019,COMPUTER AIDED PROCESS ENGINEERING LAB. ,9,20,8,5,3,1,0,Autumn 21,Chemical Engineering_related_roles,,19.565217391304348,43.47826086956522,17.391304347826086,10.869565217391305,6.521739130434782,2.1739130434782608,0.0,8.41304347826087,63.04347826086956,80.43478260869566,91.30434782608697
CH62003, ,0,0,5,0,0,1,0,Autumn 21,Chemical Engineering_related_roles,,0.0,0.0,83.33333333333334,0.0,0.0,16.666666666666664,0.0,6.666666666666667,0.0,83.33333333333334,83.33333333333334
CH61012, ,1,9,16,13,0,0,0,Spring 22,Chemical Engineering_related_roles,,2.564102564102564,23.076923076923077,41.02564102564102,33.33333333333333,0.0,0.0,0.0,7.948717948717949,25.641025641025642,66.66666666666666,99.99999999999999
CH48013,INDUSTRIAL TRAINING ,9,32,41,9,9,1,0,Autumn 22,Chemical Engineering_related_roles,,8.91089108910891,31.683168316831683,40.5940594059406,8.91089108910891,8.91089108910891,0.9900990099009901,0.0,8.148514851485148,40.59405940594059,81.1881188118812,90.09900990099011
CH57003,M.TECH. PROJECT I ,3,13,13,6,1,0,3,Autumn 22,Chemical Engineering_related_roles,,7.6923076923076925,33.33333333333333,33.33333333333333,15.384615384615385,2.564102564102564,0.0,7.6923076923076925,7.666666666666667,41.02564102564102,74.35897435897435,89.74358974358974
CH58001,COMPREHENSIVE VIVA VOCE ,1,9,15,10,3,1,0,Autumn 22,Chemical Engineering_related_roles,General; ,2.564102564102564,23.076923076923077,38.46153846153847,25.64102564102564,7.6923076923076925,2.564102564102564,0.0,7.666666666666667,25.641025641025642,64.10256410256412,89.74358974358975
CH61011, ,1,4,5,9,10,14,0,Autumn 22,Chemical Engineering_related_roles,,2.3255813953488373,9.30232558139535,11.627906976744185,20.930232558139537,23.25581395348837,32.55813953488372,0.0,4.8604651162790695,11.627906976744187,23.25581395348837,44.18604651162791
CH61015, ,3,5,9,7,10,4,1,Autumn 22,Chemical Engineering_related_roles,,7.6923076923076925,12.82051282051282,23.076923076923077,17.94871794871795,25.64102564102564,10.256410256410255,2.564102564102564,6.564102564102564,20.51282051282051,43.58974358974359,61.53846153846154
CH62049, ,0,1,2,0,0,1,0,Autumn 22,Chemical Engineering_related_roles,,0.0,25.0,50.0,0.0,0.0,25.0,0.0,6.25,25.0,75.0,75.0
HS30073,ENVIRONMENTAL SOCIOLOGY ,0,1,5,3,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,0.0,11.11111111111111,55.55555555555556,33.33333333333333,0.0,0.0,0.0,7.777777777777778,11.11111111111111,66.66666666666667,100.0
CH62009, ,0,6,2,0,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,75.0,25.0,0.0,0.0,0.0,0.0,8.75,75.0,100.0,100.0
CH62010, ,2,1,2,3,0,0,0,Autumn 22,Chemical Engineering_related_roles,,25.0,12.5,25.0,37.5,0.0,0.0,0.0,8.25,37.5,62.5,100.0
HS60042, ,1,7,6,2,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,6.25,43.75,37.5,12.5,0.0,0.0,0.0,8.4375,50.0,87.5,100.0
HS30068,SYMBOLIC LOGIC ,2,10,4,2,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,11.11111111111111,55.55555555555556,22.22222222222222,11.11111111111111,0.0,0.0,0.0,8.666666666666666,66.66666666666667,88.88888888888889,100.0
CS60021, ,8,8,4,7,2,1,0,Autumn 21,Computer Science_related_roles,,26.666666666666668,26.666666666666668,13.333333333333334,23.333333333333332,6.666666666666667,3.3333333333333335,0.0,8.166666666666666,53.333333333333336,66.66666666666667,90.0
MA61027, ,8,7,2,1,0,0,0,Autumn 21,Mathematics_related_roles,,44.44444444444444,38.88888888888889,11.11111111111111,5.555555555555555,0.0,0.0,0.0,9.222222222222221,83.33333333333334,94.44444444444446,100.00000000000001
RX60019, ,0,0,0,1,1,1,0,Autumn 19,Other_related_roles,,0.0,0.0,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,4.333333333333333,0.0,0.0,33.33333333333333
CH42014,FUEL TECHNOLOGY ,0,0,0,1,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
CH62050, ,0,0,0,1,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
CH62008, ,0,2,0,1,0,0,0,Spring 22,Chemical Engineering_related_roles,,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,8.333333333333334,66.66666666666666,66.66666666666666,99.99999999999999
HS60044, ,0,2,0,2,0,2,0,Autumn 19,Humanities and Social Science_related_roles,,0.0,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,0.0,5.333333333333333,33.33333333333333,33.33333333333333,66.66666666666666
CH47025,PROJECT-I ,5,9,8,4,2,0,0,Autumn 21,Chemical Engineering_related_roles,,17.857142857142858,32.142857142857146,28.57142857142857,14.285714285714285,7.142857142857142,0.0,0.0,8.392857142857142,50.0,78.57142857142857,92.85714285714286
MS31007,MATERIAL SCIENCE ,1,0,3,0,1,0,0,Spring 22,Other_related_roles,,20.0,0.0,60.0,0.0,20.0,0.0,0.0,8.0,20.0,80.0,80.0
HS30036,INTERCULTURAL COMMUNICATION ,1,3,1,2,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,14.285714285714285,42.857142857142854,14.285714285714285,28.57142857142857,0.0,0.0,0.0,8.428571428571429,57.14285714285714,71.42857142857142,99.99999999999999
CH42014,FUEL TECHNOLOGY ,3,1,0,0,1,0,0,Spring 21,Chemical Engineering_related_roles,,60.0,20.0,0.0,0.0,20.0,0.0,0.0,9.0,80.0,80.0,80.0
CH62039, ,1,1,1,0,0,0,0,Autumn 21,Chemical Engineering_related_roles,,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,9.0,66.66666666666666,99.99999999999999,99.99999999999999
CH47024,PROJECT-II ,1,11,6,1,1,0,0,Spring 22,Chemical Engineering_related_roles,,5.0,55.00000000000001,30.0,5.0,5.0,0.0,0.0,8.5,60.00000000000001,90.0,95.0
HS60005, ,1,7,4,0,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,8.333333333333332,58.333333333333336,33.33333333333333,0.0,0.0,0.0,0.0,8.75,66.66666666666667,100.0,100.0
CS60009, ,0,2,1,1,0,0,0,Autumn 20,Computer Science_related_roles,,0.0,50.0,25.0,25.0,0.0,0.0,0.0,8.25,50.0,75.0,100.0
MA60061, ,0,2,0,0,0,0,0,Autumn 21,Mathematics_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
CS60016, ,0,10,7,8,0,0,0,Spring 22,Computer Science_related_roles,,0.0,40.0,28.000000000000004,32.0,0.0,0.0,0.0,8.08,40.0,68.0,100.0
CS60075, ,1,11,7,13,10,6,2,Spring 22,Computer Science_related_roles,,2.0,22.0,14.000000000000002,26.0,20.0,12.0,4.0,6.32,24.0,38.0,64.0
HS30075,MODERNISATION AND CREATIVE COMMUNICATION ,0,0,2,4,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,7.333333333333333,0.0,33.33333333333333,99.99999999999999
CH62045, ,0,0,0,1,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0
CH62050, ,0,0,1,0,0,0,0,Spring 22,Chemical Engineering_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
MM61228, ,0,2,4,4,5,2,0,Autumn 22,Other_related_roles,,0.0,11.76470588235294,23.52941176470588,23.52941176470588,29.411764705882355,11.76470588235294,0.0,6.352941176470588,11.76470588235294,35.29411764705882,58.823529411764696
HS40072,SOCIOLOGY OF  SCIENCE ,1,1,8,2,3,0,0,Autumn 19,Humanities and Social Science_related_roles,,6.666666666666667,6.666666666666667,53.333333333333336,13.333333333333334,20.0,0.0,0.0,7.666666666666667,13.333333333333334,66.66666666666667,80.0
HS30037,PETROLEUM ECONOMICS AND MANAGEMENT ,1,1,1,2,1,1,0,Autumn 19,Humanities and Social Science_related_roles,,14.285714285714285,14.285714285714285,14.285714285714285,28.57142857142857,14.285714285714285,14.285714285714285,0.0,6.714285714285714,28.57142857142857,42.857142857142854,71.42857142857142
CH42006,COMPUTER METHODS IN CHEM. ENGG. ,3,5,5,1,0,0,0,Spring 21,Chemical Engineering_related_roles,,21.428571428571427,35.714285714285715,35.714285714285715,7.142857142857142,0.0,0.0,0.0,8.714285714285714,57.14285714285714,92.85714285714286,100.0
CH61017, ,0,1,2,0,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,8.333333333333334,33.33333333333333,99.99999999999999,99.99999999999999
CH62001, ,0,2,0,2,2,1,0,Autumn 22,Chemical Engineering_related_roles,,0.0,28.57142857142857,0.0,28.57142857142857,28.57142857142857,14.285714285714285,0.0,6.285714285714286,28.57142857142857,28.57142857142857,57.14285714285714
MA41005,ADVANCED NUMERICAL TECHNIQUES ,5,16,11,7,0,0,1,Autumn 21,Mathematics_related_roles,,12.5,40.0,27.500000000000004,17.5,0.0,0.0,2.5,8.275,52.5,80.0,97.5
CH62052, ,2,1,3,0,0,0,0,Spring 22,Chemical Engineering_related_roles,,33.33333333333333,16.666666666666664,50.0,0.0,0.0,0.0,0.0,8.833333333333334,49.99999999999999,100.0,100.0
MA30110,ADVANCED NUMERICAL TECHNIQUES ,3,52,10,2,0,0,0,Spring 22,Mathematics_related_roles,,4.477611940298507,77.61194029850746,14.925373134328357,2.9850746268656714,0.0,0.0,0.0,8.835820895522389,82.08955223880596,97.01492537313432,99.99999999999999
MA39110,NUMERICAL TECHNIQUES LABORATORY ,3,10,22,19,6,3,1,Spring 22,Mathematics_related_roles,,4.6875,15.625,34.375,29.6875,9.375,4.6875,1.5625,7.265625,20.3125,54.6875,84.375
MA39011,OBJECT ORIENTED SYSTEMS DESIGN LABORATORY ,5,19,36,19,1,1,0,Autumn 20,Mathematics_related_roles,,6.172839506172839,23.456790123456788,44.44444444444444,23.456790123456788,1.2345679012345678,1.2345679012345678,0.0,8.0,29.629629629629626,74.07407407407408,97.53086419753086
MA20013,DISCRETE MATHEMATICS ,29,49,20,2,2,1,0,Spring 21,Mathematics_related_roles,,28.155339805825243,47.57281553398058,19.41747572815534,1.9417475728155338,1.9417475728155338,0.9708737864077669,0.0,8.902912621359222,75.72815533980582,95.14563106796116,97.08737864077669
HS20016,ENVIRONMENTAL HUMANITIES ,4,2,7,1,1,0,0,Autumn 19,Humanities and Social Science_related_roles,,26.666666666666668,13.333333333333334,46.666666666666664,6.666666666666667,6.666666666666667,0.0,0.0,8.466666666666667,40.0,86.66666666666666,93.33333333333333
CH61017, ,5,6,0,0,0,0,0,Autumn 22,Chemical Engineering_related_roles,,45.45454545454545,54.54545454545454,0.0,0.0,0.0,0.0,0.0,9.454545454545455,100.0,100.0,100.0
CH60016, ,0,1,3,0,0,0,0,Spring 22,Chemical Engineering_related_roles,,0.0,25.0,75.0,0.0,0.0,0.0,0.0,8.25,25.0,100.0,100.0
HS20004,POSITIVE PSYCHOLOGY ,10,6,6,0,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,45.45454545454545,27.27272727272727,27.27272727272727,0.0,0.0,0.0,0.0,9.181818181818182,72.72727272727272,99.99999999999999,99.99999999999999
CS61063, ,0,5,0,0,0,0,0,Autumn 20,Computer Science_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
CH62047, ,0,1,0,1,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,50.0,0.0,50.0,0.0,0.0,0.0,8.0,50.0,50.0,100.0
CH70002, ,0,1,0,1,0,0,0,Spring 22,Chemical Engineering_related_roles,,0.0,50.0,0.0,50.0,0.0,0.0,0.0,8.0,50.0,50.0,100.0
BM60023, ,0,2,0,1,0,0,0,Autumn 19,Other_related_roles,,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,8.333333333333334,66.66666666666666,66.66666666666666,99.99999999999999
CS60021, ,5,4,1,1,4,0,1,Autumn 22,Computer Science_related_roles,,31.25,25.0,6.25,6.25,25.0,0.0,6.25,7.8125,56.25,62.5,68.75
AI61002, ,0,0,2,2,1,2,0,Spring 20,Artificial Intelligence_related_roles,,0.0,0.0,28.57142857142857,28.57142857142857,14.285714285714285,28.57142857142857,0.0,5.142857142857143,0.0,28.57142857142857,57.14285714285714
HS20002,GENERAL PSYCHOLOGY ,0,2,8,5,0,0,0,Autumn 19,Humanities and Social Science_related_roles,,0.0,13.333333333333334,53.333333333333336,33.33333333333333,0.0,0.0,0.0,7.8,13.333333333333334,66.66666666666667,100.0
HS20018,SANSKRIT AND HERITAGE ,3,1,5,2,0,1,0,Autumn 19,Humanities and Social Science_related_roles,,25.0,8.333333333333332,41.66666666666667,16.666666666666664,0.0,8.333333333333332,0.0,7.75,33.33333333333333,75.0,91.66666666666666
HS30095,GLOBALISATION AND CULTURE ,0,0,3,4,1,0,0,Autumn 19,Humanities and Social Science_related_roles,,0.0,0.0,37.5,50.0,12.5,0.0,0.0,7.25,0.0,37.5,87.5
AI42001,MACHINE LEARNING FOUNDATIONS AND APPLICATIONS ,0,2,6,2,0,0,0,Spring 21,Artificial Intelligence_related_roles,,0.0,20.0,60.0,20.0,0.0,0.0,0.0,8.0,20.0,80.0,100.0
AI61005, ,11,47,28,7,5,2,0,Spring 21,Artificial Intelligence_related_roles,,11.0,47.0,28.000000000000004,7.000000000000001,5.0,2.0,0.0,8.36,58.0,86.0,93.0
MA20206,THEORY OF COMPUTATIONS ,20,46,9,4,1,0,1,Spring 22,Mathematics_related_roles,,24.691358024691358,56.79012345679012,11.11111111111111,4.938271604938271,1.2345679012345678,0.0,1.2345679012345678,8.88888888888889,81.48148148148148,92.5925925925926,97.53086419753086
BM63083, ,0,0,1,0,0,0,0,Autumn 20,Other_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
HS49002,ECONOMETRIC ANALYSIS I LAB. ,11,23,15,2,0,0,0,Spring 21,Humanities and Social Science_related_roles,,21.568627450980394,45.09803921568628,29.411764705882355,3.9215686274509802,0.0,0.0,0.0,8.843137254901961,66.66666666666667,96.07843137254903,100.00000000000001
HS30054,SOCIOLOGY OF RESOURCE MANAGEMENT ,2,10,32,3,2,1,0,Autumn 22,Humanities and Social Science_related_roles,,4.0,20.0,64.0,6.0,4.0,2.0,0.0,7.98,24.0,88.0,94.0
MA30207,DESIGN & ANALYSIS OF ALGORITHMS ,37,73,46,17,1,0,0,Autumn 22,Mathematics_related_roles,,21.26436781609195,41.95402298850575,26.436781609195403,9.770114942528735,0.5747126436781609,0.0,0.0,8.735632183908047,63.2183908045977,89.65517241379311,99.42528735632185
CS60092, ,1,2,2,0,0,0,0,Autumn 20,Computer Science_related_roles,,20.0,40.0,40.0,0.0,0.0,0.0,0.0,8.8,60.0,100.0,100.0
CH48014,COMPREHENSIVE VIVA-VOCE ,0,1,3,2,1,0,0,Spring 22,Chemical Engineering_related_roles,,0.0,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285,0.0,0.0,7.571428571428571,14.285714285714285,57.14285714285714,85.71428571428571
HS30037,PETROLEUM ECONOMICS AND MANAGEMENT ,6,13,5,1,0,0,0,Autumn 20,Humanities and Social Science_related_roles,,24.0,52.0,20.0,4.0,0.0,0.0,0.0,8.96,76.0,96.0,100.0
CH62001, ,0,1,0,0,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
CH62007, ,0,1,0,0,0,0,0,Autumn 21,Chemical Engineering_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
PE40001,PETROLEUM ENGINEERING FUNDAMENTALS ,2,3,0,0,0,0,0,Autumn 21,Other_related_roles,,40.0,60.0,0.0,0.0,0.0,0.0,0.0,9.4,100.0,100.0,100.0
PE40002,HYDROCARBON PRODUCTION ENGINEERING ,1,4,0,0,0,0,0,Spring 22,Other_related_roles,,20.0,80.0,0.0,0.0,0.0,0.0,0.0,9.2,100.0,100.0,100.0
PE60002, ,1,4,0,0,0,0,0,Spring 22,Other_related_roles,,20.0,80.0,0.0,0.0,0.0,0.0,0.0,9.2,100.0,100.0,100.0
EX51001,BOREHOLE GEOPHYSICS ,11,6,14,5,10,2,1,Autumn 22,Other_related_roles,,22.448979591836736,12.244897959183673,28.57142857142857,10.204081632653061,20.408163265306122,4.081632653061225,2.0408163265306123,7.571428571428571,34.69387755102041,63.265306122448976,73.46938775510203
EX59005,BOREHOLE GEOPHYSICS LAB. ,15,23,9,1,0,0,1,Autumn 22,Other_related_roles,,30.612244897959183,46.93877551020408,18.367346938775512,2.0408163265306123,0.0,0.0,2.0408163265306123,8.89795918367347,77.55102040816327,95.91836734693878,97.9591836734694
PE57001,PROJECT ,1,4,0,0,0,0,0,Autumn 22,Other_related_roles,,20.0,80.0,0.0,0.0,0.0,0.0,0.0,9.2,100.0,100.0,100.0
PE60001, ,3,2,0,0,0,0,0,Autumn 22,Other_related_roles,,60.0,40.0,0.0,0.0,0.0,0.0,0.0,9.6,100.0,100.0,100.0
PE60003, ,3,2,0,0,0,0,0,Autumn 22,Other_related_roles,,60.0,40.0,0.0,0.0,0.0,0.0,0.0,9.6,100.0,100.0,100.0
PE69001, ,3,2,0,0,0,0,0,Autumn 22,Other_related_roles,,60.0,40.0,0.0,0.0,0.0,0.0,0.0,9.6,100.0,100.0,100.0
PE69003, ,5,0,0,0,0,0,0,Autumn 22,Other_related_roles,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,100.0
PH61007, ,0,0,1,0,0,0,0,Spring 21,Physics_related_roles,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.0,0.0,100.0,100.0
CR61021, ,0,0,2,1,0,0,0,Autumn 21,Other_related_roles,,0.0,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,7.666666666666667,0.0,66.66666666666666,99.99999999999999
ES60004, ,0,1,0,2,0,0,0,Autumn 21,Environmental Science_related_roles,,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,7.666666666666667,33.33333333333333,33.33333333333333,99.99999999999999
MM61501, ,0,3,1,0,0,0,0,Autumn 21,Other_related_roles,,0.0,75.0,25.0,0.0,0.0,0.0,0.0,8.75,75.0,100.0,100.0
MS60009, ,0,3,0,1,0,0,0,Autumn 21,Other_related_roles,,0.0,75.0,0.0,25.0,0.0,0.0,0.0,8.5,75.0,75.0,100.0
ES61008, ,0,1,0,0,0,0,0,Spring 22,Environmental Science_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
MM61316, ,1,0,1,0,0,0,0,Spring 22,Other_related_roles,,50.0,0.0,50.0,0.0,0.0,0.0,0.0,9.0,50.0,100.0,100.0
MM77320, ,0,2,0,0,0,0,0,Spring 22,Other_related_roles,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0,100.0,100.0
MS60032, ,0,1,1,1,0,0,0,Spring 22,Other_related_roles,,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.0,8.0,33.33333333333333,66.66666666666666,99.99999999999999
HS51604,GERMAN ,8,6,2,1,0,0,0,Autumn 22,Humanities and Social Science_related_roles,,47.05882352941176,35.294117647058826,11.76470588235294,5.88235294117647,0.0,0.0,0.0,9.235294117647058,82.35294117647058,94.11764705882352,99.99999999999999
CS21001,DISCRETE STRUCTURES ,5,8,12,15,15,2,0,Autumn 19,Computer Science_related_roles,,8.771929824561402,14.035087719298245,21.052631578947366,26.31578947368421,26.31578947368421,3.508771929824561,0.0,7.245614035087719,22.807017543859647,43.859649122807014,70.17543859649122
